Seecod;Cousig;Grccod;Counbrcdt;Locnbrpla;Pernum;Loccod;Grccodtypgrpcou;Coufrqlab;Grccodprt;Remcodtypcou;Couabgitt;Grcnbrpladis;Perjousem;Perhredeb
BA;INF2501;01;3,00;40;37;A-328;L;B;I;TLS;LOGIQUE ELECTRONIQUE;30;MER;1445
BA;INF2501;02;3,00;40;35;A-328;L;B;P;TLS;LOGIQUE ELECTRONIQUE;30;MER;1245
BA;INF2501;02;3,00;40;36;A-328;L;B;P;TLS;LOGIQUE ELECTRONIQUE;30;MER;1345
BA;INF2501;02;3,00;40;37;A-328;L;B;P;TLS;LOGIQUE ELECTRONIQUE;30;MER;1445
BA;INF2600;01;3,00;55;21;A-608;C;H;;TL;PROGRAMMATION DE SYSTEMES;44;MAR;0830
BA;INF2600;01;3,00;55;22;A-608;C;H;;TL;PROGRAMMATION DE SYSTEMES;44;MAR;0930
BA;INF2600;01;3,00;55;58;A-526;C;H;;TL;PROGRAMMATION DE SYSTEMES;44;VEN;1545
BA;INF2600;01;3,00;46;17;B-504;L;H;;TL;PROGRAMMATION DE SYSTEMES;44;LUN;1445
BA;INF2600;01;3,00;46;18;B-504;L;H;;TL;PROGRAMMATION DE SYSTEMES;44;LUN;1545
BA;INF2600;01;3,00;46;19;B-504;L;H;;TL;PROGRAMMATION DE SYSTEMES;44;LUN;1645
BA;INF2600;02;3,00;56;35;A-522;C;H;;TL;PROGRAMMATION DE SYSTEMES;44;MER;1245
BA;INF2600;02;3,00;63;57;B-505;C;H;;TL;PROGRAMMATION DE SYSTEMES;44;VEN;1445
BA;INF2600;02;3,00;63;58;B-505;C;H;;TL;PROGRAMMATION DE SYSTEMES;44;VEN;1545
BA;INF2600;02;3,00;46;27;B-504;L;H;;TL;PROGRAMMATION DE SYSTEMES;44;MAR;1445
BA;INF2600;02;3,00;46;28;B-504;L;H;;TL;PROGRAMMATION DE SYSTEMES;44;MAR;1545
BA;INF2600;02;3,00;46;29;B-504;L;H;;TL;PROGRAMMATION DE SYSTEMES;44;MAR;1645
BA;INF2700;01;4,00;50;51;C-632;C;H;;TL;INTERFACE PERSONNE-MACHINE;45;VEN;0830
BA;INF2700;01;4,00;50;52;C-632;C;H;;TL;INTERFACE PERSONNE-MACHINE;45;VEN;0930
BA;INF2700;01;4,00;50;53;C-632;C;H;;TL;INTERFACE PERSONNE-MACHINE;45;VEN;1030
BA;INF2700;01;4,00;46;11;B-504;L;H;;TL;INTERFACE PERSONNE-MACHINE;45;LUN;0830
BA;INF2700;01;4,00;46;12;B-504;L;H;;TL;INTERFACE PERSONNE-MACHINE;45;LUN;0930
BA;INF2700;01;4,00;46;13;B-504;L;H;;TL;INTERFACE PERSONNE-MACHINE;45;LUN;1030
BA;INF2700;02;4,00;64;17;B-506;C;H;;TL;INTERFACE PERSONNE-MACHINE;45;LUN;1445
BA;INF2700;02;4,00;64;18;B-506;C;H;;TL;INTERFACE PERSONNE-MACHINE;45;LUN;1545
BA;INF2700;02;4,00;64;19;B-506;C;H;;TL;INTERFACE PERSONNE-MACHINE;45;LUN;1645
BA;INF2700;02;4,00;46;47;B-504;L;H;;TL;INTERFACE PERSONNE-MACHINE;45;JEU;1445
BA;INF2700;02;4,00;46;48;B-504;L;H;;TL;INTERFACE PERSONNE-MACHINE;45;JEU;1545
BA;INF2700;02;4,00;46;49;B-504;L;H;;TL;INTERFACE PERSONNE-MACHINE;45;JEU;1645
BA;INF2701;01;3,00;70;11;B-543;C;H;;TL;INFOGRAPHIE ET CAO;40;LUN;0830
BA;INF2701;01;3,00;70;12;B-543;C;H;;TL;INFOGRAPHIE ET CAO;40;LUN;0930
BA;INF2701;01;3,00;70;13;B-543;C;H;;TL;INFOGRAPHIE ET CAO;40;LUN;1030
BA;INF2701;01;3,00;58;57;C-525;L;H;;TL;INFOGRAPHIE ET CAO;40;VEN;1445
BA;INF2701;01;3,00;58;58;C-525;L;H;;TL;INFOGRAPHIE ET CAO;40;VEN;1545
BA;INF2701;01;3,00;58;59;C-525;L;H;;TL;INFOGRAPHIE ET CAO;40;VEN;1645
BA;INF2701;02;3,00;70;15;B-543;C;H;;TL;INFOGRAPHIE ET CAO;40;LUN;1245
BA;INF2701;02;3,00;70;16;B-543;C;H;;TL;INFOGRAPHIE ET CAO;40;LUN;1345
BA;INF2701;02;3,00;70;17;B-543;C;H;;TL;INFOGRAPHIE ET CAO;40;LUN;1445
BA;INF2701;02;3,00;58;21;C-525;L;H;;TL;INFOGRAPHIE ET CAO;40;MAR;0830
BA;INF2701;02;3,00;58;22;C-525;L;H;;TL;INFOGRAPHIE ET CAO;40;MAR;0930
BA;INF2701;02;3,00;58;23;C-525;L;H;;TL;INFOGRAPHIE ET CAO;40;MAR;1030
BA;INF3300;01;3,00;55;47;A-526;C;B;;TL;GESTION DE PROJETS INFORM.;51;JEU;1445
BA;INF3300;01;3,00;55;48;A-526;C;B;;TL;GESTION DE PROJETS INFORM.;51;JEU;1545
BA;INF3300;01;3,00;55;49;A-526;C;B;;TL;GESTION DE PROJETS INFORM.;51;JEU;1645
BA;INF3300;01;3,00;31;37;D-5203;L;B;I;TL;GESTION DE PROJETS INFORM.;51;MER;1445
BA;INF3300;01;3,00;31;38;D-5203;L;B;I;TL;GESTION DE PROJETS INFORM.;51;MER;1545
BA;INF3300;01;3,00;31;39;D-5203;L;B;I;TL;GESTION DE PROJETS INFORM.;51;MER;1645
BA;INF3300;02;3,00;60;3C0;D-6321;C;B;;TL;GESTION DE PROJETS INFORM.;50;MER;1900
BA;INF3300;02;3,00;60;3D0;D-6321;C;B;;TL;GESTION DE PROJETS INFORM.;50;MER;2000
BA;INF3300;02;3,00;60;3E0;D-6321;C;B;;TL;GESTION DE PROJETS INFORM.;50;MER;2100
BA;INF3300;02;3,00;31;37;D-5203;L;B;P;TL;GESTION DE PROJETS INFORM.;50;MER;1445
BA;INF3300;02;3,00;31;38;D-5203;L;B;P;TL;GESTION DE PROJETS INFORM.;50;MER;1545
BA;INF3300;02;3,00;31;39;D-5203;L;B;P;TL;GESTION DE PROJETS INFORM.;50;MER;1645
BA;INF3401;01;3,00;60;57;D-6321;C;B;;TLS;RESEAUX TELEINFORMATIQUES;54;VEN;1445
BA;INF3401;01;3,00;60;58;D-6321;C;B;;TLS;RESEAUX TELEINFORMATIQUES;54;VEN;1545
BA;INF3401;01;3,00;60;59;D-6321;C;B;;TLS;RESEAUX TELEINFORMATIQUES;54;VEN;1645
BA;INF3401;01;3,00;38;31;D-5310;L;B;I;TLS;RESEAUX TELEINFORMATIQUES;27;MER;0830
BA;INF3401;01;3,00;38;32;D-5310;L;B;I;TLS;RESEAUX TELEINFORMATIQUES;27;MER;0930
BA;INF3401;01;3,00;38;33;D-5310;L;B;I;TLS;RESEAUX TELEINFORMATIQUES;27;MER;1030
BA;INF3401;02;3,00;38;31;D-5310;L;B;P;TLS;RESEAUX TELEINFORMATIQUES;27;MER;0830
BA;INF3401;02;3,00;38;32;D-5310;L;B;P;TLS;RESEAUX TELEINFORMATIQUES;27;MER;0930
BA;INF3401;02;3,00;38;33;D-5310;L;B;P;TLS;RESEAUX TELEINFORMATIQUES;27;MER;1030
BA;INF3402;01;3,00;36;32;D-3031;C;B;;TL;RESEAUX D'ORDINATEURS;36;MER;0930
BA;INF3402;01;3,00;36;33;D-3031;C;B;;TL;RESEAUX D'ORDINATEURS;36;MER;1030
BA;INF3402;01;3,00;36;34;D-3031;C;B;;TL;RESEAUX D'ORDINATEURS;36;MER;1130
BA;INF3402;01;3,00;38;11;D-5310;L;B;I;TL;RESEAUX D'ORDINATEURS;36;LUN;0830
BA;INF3402;01;3,00;38;12;D-5310;L;B;I;TL;RESEAUX D'ORDINATEURS;36;LUN;0930
BA;INF3402;01;3,00;38;13;D-5310;L;B;I;TL;RESEAUX D'ORDINATEURS;36;LUN;1030
BA;INF3600;01;3,00;64;17;A-604;C;B;;TLS;SYSTEMES D'EXPLOITATION;60;LUN;1445
BA;INF3600;01;3,00;64;18;A-604;C;B;;TLS;SYSTEMES D'EXPLOITATION;60;LUN;1545
BA;INF3600;01;3,00;64;19;A-604;C;B;;TLS;SYSTEMES D'EXPLOITATION;60;LUN;1645
BA;INF3600;01;3,00;40;41;D-5333;L;B;I;TLS;SYSTEMES D'EXPLOITATION;40;JEU;0830
BA;INF3600;01;3,00;40;42;D-5333;L;B;I;TLS;SYSTEMES D'EXPLOITATION;40;JEU;0930
BA;INF3600;01;3,00;40;43;D-5333;L;B;I;TLS;SYSTEMES D'EXPLOITATION;40;JEU;1030
BA;INF3600;02;3,00;60;31;D-6321;C;B;;TLS;SYSTEMES D'EXPLOITATION;60;MER;0830
BA;INF3600;02;3,00;60;32;D-6321;C;B;;TLS;SYSTEMES D'EXPLOITATION;60;MER;0930
BA;INF3600;02;3,00;60;33;D-6321;C;B;;TLS;SYSTEMES D'EXPLOITATION;60;MER;1030
BA;INF3600;02;3,00;40;41;D-5333;L;B;P;TLS;SYSTEMES D'EXPLOITATION;40;JEU;0830
BA;INF3600;02;3,00;40;42;D-5333;L;B;P;TLS;SYSTEMES D'EXPLOITATION;40;JEU;0930
BA;INF3600;02;3,00;40;43;D-5333;L;B;P;TLS;SYSTEMES D'EXPLOITATION;40;JEU;1030
BA;INF3600;03;3,00;40;21;D-5333;L;B;I;TLS;SYSTEMES D'EXPLOITATION;40;MAR;0830
BA;INF3600;03;3,00;40;22;D-5333;L;B;I;TLS;SYSTEMES D'EXPLOITATION;40;MAR;0930
BA;INF3600;03;3,00;40;23;D-5333;L;B;I;TLS;SYSTEMES D'EXPLOITATION;40;MAR;1030
BA;INF4100;01;3,00;60;13;D-6321;C;B;;TLS;SUJETS SPECIAUX JAVA;60;LUN;1030
BA;INF4100;01;3,00;60;35;D-6321;C;B;;TLS;SUJETS SPECIAUX JAVA;60;MER;1245
BA;INF4100;01;3,00;60;36;D-6321;C;B;;TLS;SUJETS SPECIAUX JAVA;60;MER;1345
BA;INF4100;01;3,00;30;22;D-5313;L;B;I;TLS;SUJETS SPECIAUX JAVA;30;MAR;0930
BA;INF4100;01;3,00;30;23;D-5313;L;B;I;TLS;SUJETS SPECIAUX JAVA;30;MAR;1030
BA;INF4100;01;3,00;30;24;D-5313;L;B;I;TLS;SUJETS SPECIAUX JAVA;30;MAR;1130
BA;INF4100;02;3,00;30;22;D-5313;L;B;P;TLS;SUJETS SPECIAUX JAVA;30;MAR;0930
BA;INF4100;02;3,00;30;23;D-5313;L;B;P;TLS;SUJETS SPECIAUX JAVA;30;MAR;1030
BA;INF4100;02;3,00;30;24;D-5313;L;B;P;TLS;SUJETS SPECIAUX JAVA;30;MAR;1130
BA;INF4196;01;3,00;60;28;DEPT3.1;L;H;;L;PROJ. SPECIAUX DE GENIE INF.;20;MAR;1545
BA;INF4196;01;3,00;60;29;DEPT3.1;L;H;;L;PROJ. SPECIAUX DE GENIE INF.;20;MAR;1645
BA;INF4199;01;3,00;200;28;DEPART.;L;H;;L;PROJET DE FIN D'ETUDES;60;MAR;1545
BA;INF4199;01;3,00;200;29;DEPART.;L;H;;L;PROJET DE FIN D'ETUDES;60;MAR;1645
BA;INF4201;01;3,00;36;15;D-3031;C;B;;TL;LES SYSTEMES EXPERTS;36;LUN;1245
BA;INF4201;01;3,00;36;58;D-3031;C;B;;TL;LES SYSTEMES EXPERTS;36;VEN;1545
BA;INF4201;01;3,00;36;59;D-3031;C;B;;TL;LES SYSTEMES EXPERTS;36;VEN;1645
BA;INF4201;01;3,00;58;37;D-4056;L;B;I;TL;LES SYSTEMES EXPERTS;36;MER;1445
BA;INF4201;01;3,00;58;38;D-4056;L;B;I;TL;LES SYSTEMES EXPERTS;36;MER;1545
BA;INF4201;01;3,00;58;39;D-4056;L;B;I;TL;LES SYSTEMES EXPERTS;36;MER;1645
BA;INF4401;01;3,00;64;41;A-604;C;B;;TL;ASPECTS OPER. DES RESEAUX;38;JEU;0830
BA;INF4401;01;3,00;64;42;A-604;C;B;;TL;ASPECTS OPER. DES RESEAUX;38;JEU;0930
BA;INF4401;01;3,00;64;43;A-604;C;B;;TL;ASPECTS OPER. DES RESEAUX;38;JEU;1030
BA;INF4401;01;3,00;38;57;D-5310;L;B;I;TL;ASPECTS OPER. DES RESEAUX;38;VEN;1445
BA;INF4401;01;3,00;38;58;D-5310;L;B;I;TL;ASPECTS OPER. DES RESEAUX;38;VEN;1545
BA;INF4401;01;3,00;38;59;D-5310;L;B;I;TL;ASPECTS OPER. DES RESEAUX;38;VEN;1645
BA;INF4402;01;3,00;88;47;B-600.4;C;B;;TLS;SYSTEMES REPARTIS SUR INTERNET;60;JEU;1445
BA;INF4402;01;3,00;88;48;B-600.4;C;B;;TLS;SYSTEMES REPARTIS SUR INTERNET;60;JEU;1545
BA;INF4402;01;3,00;88;49;B-600.4;C;B;;TLS;SYSTEMES REPARTIS SUR INTERNET;60;JEU;1645
BA;INF4402;01;3,00;40;51;D-5333;L;B;I;TLS;SYSTEMES REPARTIS SUR INTERNET;30;VEN;0830
BA;INF4402;01;3,00;40;52;D-5333;L;B;I;TLS;SYSTEMES REPARTIS SUR INTERNET;30;VEN;0930
BA;INF4402;01;3,00;40;53;D-5333;L;B;I;TLS;SYSTEMES REPARTIS SUR INTERNET;30;VEN;1030
BA;INF4402;02;3,00;40;51;D-5333;L;B;P;TLS;SYSTEMES REPARTIS SUR INTERNET;30;VEN;0830
BA;INF4402;02;3,00;40;52;D-5333;L;B;P;TLS;SYSTEMES REPARTIS SUR INTERNET;30;VEN;0930
BA;INF4402;02;3,00;40;53;D-5333;L;B;P;TLS;SYSTEMES REPARTIS SUR INTERNET;30;VEN;1030
BA;INF4420;01;3,00;60;23;D-6321;C;H;;TLS;ELEMENTS SECURITE INFORMATIQUE;60;MAR;1030
BA;INF4420;01;3,00;60;24;D-6321;C;H;;TLS;ELEMENTS SECURITE INFORMATIQUE;60;MAR;1130
BA;INF4420;01;3,00;60;54;D-6321;C;H;;TLS;ELEMENTS SECURITE INFORMATIQUE;60;VEN;1130
BA;INF4420;01;3,00;30;36;D-5313;L;H;;TLS;ELEMENTS SECURITE INFORMATIQUE;30;MER;1345
BA;INF4420;02;3,00;30;35;D-5313;L;H;;TLS;ELEMENTS SECURITE INFORMATIQUE;30;MER;1245
BA;INF4600;01;3,00;60;14;D-6321;C;B;;TLS;SYSTEMES EN TEMPS REEL;55;LUN;1130
BA;INF4600;01;3,00;55;28;A-608;C;B;;TLS;SYSTEMES EN TEMPS REEL;55;MAR;1545
BA;INF4600;01;3,00;55;29;A-608;C;B;;TLS;SYSTEMES EN TEMPS REEL;55;MAR;1645
BA;INF4600;01;3,00;40;17;D-5321;L;B;I;TLS;SYSTEMES EN TEMPS REEL;40;LUN;1445
BA;INF4600;01;3,00;40;18;D-5321;L;B;I;TLS;SYSTEMES EN TEMPS REEL;40;LUN;1545
BA;INF4600;01;3,00;40;19;D-5321;L;B;I;TLS;SYSTEMES EN TEMPS REEL;40;LUN;1645
BA;INF4600;02;3,00;56;31;A-609;C;B;;TLS;SYSTEMES EN TEMPS REEL;55;MER;0830
BA;INF4600;02;3,00;56;32;A-609;C;B;;TLS;SYSTEMES EN TEMPS REEL;55;MER;0930
BA;INF4600;02;3,00;56;33;A-609;C;B;;TLS;SYSTEMES EN TEMPS REEL;55;MER;1030
BA;INF4600;02;3,00;40;17;D-5321;L;B;P;TLS;SYSTEMES EN TEMPS REEL;40;LUN;1445
BA;INF4600;02;3,00;40;18;D-5321;L;B;P;TLS;SYSTEMES EN TEMPS REEL;40;LUN;1545
BA;INF4600;02;3,00;40;19;D-5321;L;B;P;TLS;SYSTEMES EN TEMPS REEL;40;LUN;1645
BA;INF4600;03;3,00;40;51;D-5321;L;B;I;TLS;SYSTEMES EN TEMPS REEL;40;VEN;0830
BA;INF4600;03;3,00;40;52;D-5321;L;B;I;TLS;SYSTEMES EN TEMPS REEL;40;VEN;0930
BA;INF4600;03;3,00;40;53;D-5321;L;B;I;TLS;SYSTEMES EN TEMPS REEL;40;VEN;1030
BA;INF4601;01;3,00;60;11;D-6321;C;B;;TLS;EVALUATION DE PERFORMANCE;60;LUN;0830
BA;INF4601;01;3,00;60;12;D-6321;C;B;;TLS;EVALUATION DE PERFORMANCE;60;LUN;0930
BA;INF4601;01;3,00;60;26;D-6321;C;B;;TLS;EVALUATION DE PERFORMANCE;60;MAR;1345
BA;INF4601;01;3,00;38;37;D-5310;L;B;I;TLS;EVALUATION DE PERFORMANCE;30;MER;1445
BA;INF4601;01;3,00;38;38;D-5310;L;B;I;TLS;EVALUATION DE PERFORMANCE;30;MER;1545
BA;INF4601;01;3,00;38;39;D-5310;L;B;I;TLS;EVALUATION DE PERFORMANCE;30;MER;1645
BA;INF4601;02;3,00;38;37;D-5310;L;B;P;TLS;EVALUATION DE PERFORMANCE;30;MER;1445
BA;INF4601;02;3,00;38;38;D-5310;L;B;P;TLS;EVALUATION DE PERFORMANCE;30;MER;1545
BA;INF4601;02;3,00;38;39;D-5310;L;B;P;TLS;EVALUATION DE PERFORMANCE;30;MER;1645
BA;INF4602;01;3,00;66;46;B-411;C;B;;TLS;CONC. SYSTEMES EMBARQUES;45;JEU;1345
BA;INF4602;01;3,00;66;47;B-411;C;B;;TLS;CONC. SYSTEMES EMBARQUES;45;JEU;1445
BA;INF4602;01;3,00;66;48;B-411;C;B;;TLS;CONC. SYSTEMES EMBARQUES;45;JEU;1545
BA;INF4602;01;3,00;40;27;D-5321;L;B;I;TLS;CONC. SYSTEMES EMBARQUES;30;MAR;1445
BA;INF4602;01;3,00;40;28;D-5321;L;B;I;TLS;CONC. SYSTEMES EMBARQUES;30;MAR;1545
BA;INF4602;01;3,00;40;29;D-5321;L;B;I;TLS;CONC. SYSTEMES EMBARQUES;30;MAR;1645
BA;INF4602;02;3,00;40;27;D-5321;L;B;P;TLS;CONC. SYSTEMES EMBARQUES;30;MAR;1445
BA;INF4602;02;3,00;40;28;D-5321;L;B;P;TLS;CONC. SYSTEMES EMBARQUES;30;MAR;1545
BA;INF4602;02;3,00;40;29;D-5321;L;B;P;TLS;CONC. SYSTEMES EMBARQUES;30;MAR;1645
BA;INF4700;01;3,00;36;51;D-3034;C;B;;TL;BASES DE DONNEES;36;VEN;0830
BA;INF4700;01;3,00;36;52;D-3034;C;B;;TL;BASES DE DONNEES;36;VEN;0930
BA;INF4700;01;3,00;36;53;D-3034;C;B;;TL;BASES DE DONNEES;36;VEN;1030
BA;INF4700;01;3,00;58;31;D-4056;L;B;I;TL;BASES DE DONNEES;36;MER;0830
BA;INF4700;01;3,00;58;32;D-4056;L;B;I;TL;BASES DE DONNEES;36;MER;0930
BA;INF4700;01;3,00;58;33;D-4056;L;B;I;TL;BASES DE DONNEES;36;MER;1030
BA;INF4700;02;3,00;36;21;D-3031;C;B;;TL;BASES DE DONNEES;36;MAR;0830
BA;INF4700;02;3,00;36;22;D-3031;C;B;;TL;BASES DE DONNEES;36;MAR;0930
BA;INF4700;02;3,00;36;23;D-3031;C;B;;TL;BASES DE DONNEES;36;MAR;1030
BA;INF4700;02;3,00;58;31;D-4056;L;B;P;TL;BASES DE DONNEES;36;MER;0830
BA;INF4700;02;3,00;58;32;D-4056;L;B;P;TL;BASES DE DONNEES;36;MER;0930
BA;INF4700;02;3,00;58;33;D-4056;L;B;P;TL;BASES DE DONNEES;36;MER;1030
BA;INF4701;01;3,00;36;16;D-3031;C;B;;TL;SIMULATION SYSTEMES DISCRETS;20;LUN;1345
BA;INF4701;01;3,00;36;21;D-3032;C;B;;TL;SIMULATION SYSTEMES DISCRETS;20;MAR;0830
BA;INF4701;01;3,00;36;22;D-3032;C;B;;TL;SIMULATION SYSTEMES DISCRETS;20;MAR;0930
BA;INF4701;01;3,00;30;51;D-5313;L;B;I;TL;SIMULATION SYSTEMES DISCRETS;20;VEN;0830
BA;INF4701;01;3,00;30;52;D-5313;L;B;I;TL;SIMULATION SYSTEMES DISCRETS;20;VEN;0930
BA;INF4701;01;3,00;30;53;D-5313;L;B;I;TL;SIMULATION SYSTEMES DISCRETS;20;VEN;1030
BA;INF4702;01;3,00;76;21;D-3009;C;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;60;MAR;0830
BA;INF4702;01;3,00;76;22;D-3009;C;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;60;MAR;0930
BA;INF4702;01;3,00;76;23;D-3009;C;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;60;MAR;1030
BA;INF4702;01;3,00;40;37;D-5333;L;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;30;MER;1445
BA;INF4702;01;3,00;40;38;D-5333;L;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;30;MER;1545
BA;INF4702;01;3,00;40;39;D-5333;L;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;30;MER;1645
BA;INF4702;02;3,00;40;46;D-5333;L;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;30;JEU;1345
BA;INF4702;02;3,00;40;47;D-5333;L;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;30;JEU;1445
BA;INF4702;02;3,00;40;48;D-5333;L;H;;TLS;COMPLEMENTS D'INFOGRAPHIE;30;JEU;1545
BA;INF4703;01;3,00;56;41;D-3066;C;B;;TLS;ALGORITHMIQUE PARALLELE;36;JEU;0830
BA;INF4703;01;3,00;56;42;D-3066;C;B;;TLS;ALGORITHMIQUE PARALLELE;36;JEU;0930
BA;INF4703;01;3,00;56;43;D-3066;C;B;;TLS;ALGORITHMIQUE PARALLELE;36;JEU;1030
BA;INF4703;01;3,00;12;57;D-6318;L;B;I;TLS;ALGORITHMIQUE PARALLELE;12;VEN;1445
BA;INF4703;01;3,00;12;58;D-6318;L;B;I;TLS;ALGORITHMIQUE PARALLELE;12;VEN;1545
BA;INF4703;01;3,00;12;59;D-6318;L;B;I;TLS;ALGORITHMIQUE PARALLELE;12;VEN;1645
BA;INF4703;02;3,00;12;57;D-6318;L;B;P;TLS;ALGORITHMIQUE PARALLELE;12;VEN;1445
BA;INF4703;02;3,00;12;58;D-6318;L;B;P;TLS;ALGORITHMIQUE PARALLELE;12;VEN;1545
BA;INF4703;02;3,00;12;59;D-6318;L;B;P;TLS;ALGORITHMIQUE PARALLELE;12;VEN;1645
BA;INF4703;03;3,00;12;16;D-6318;L;B;I;TLS;ALGORITHMIQUE PARALLELE;12;LUN;1345
BA;INF4703;03;3,00;12;17;D-6318;L;B;I;TLS;ALGORITHMIQUE PARALLELE;12;LUN;1445
BA;INF4703;03;3,00;12;18;D-6318;L;B;I;TLS;ALGORITHMIQUE PARALLELE;12;LUN;1545
BA;INF4705;01;3,00;98;26;B-311;C;B;;TLS;ANALYSE ET CONCEPTION D'ALGOR.;80;MAR;1345
BA;INF4705;01;3,00;98;27;B-311;C;B;;TLS;ANALYSE ET CONCEPTION D'ALGOR.;80;MAR;1445
BA;INF4705;01;3,00;84;46;A-210;C;B;;TLS;ANALYSE ET CONCEPTION D'ALGOR.;80;JEU;1345
BA;INF4705;01;3,00;40;57;D-5333;L;B;I;TLS;ANALYSE ET CONCEPTION D'ALGOR.;40;VEN;1445
BA;INF4705;01;3,00;40;58;D-5333;L;B;I;TLS;ANALYSE ET CONCEPTION D'ALGOR.;40;VEN;1545
BA;INF4705;01;3,00;40;59;D-5333;L;B;I;TLS;ANALYSE ET CONCEPTION D'ALGOR.;40;VEN;1645
BA;INF4705;02;3,00;40;57;D-5333;L;B;P;TLS;ANALYSE ET CONCEPTION D'ALGOR.;40;VEN;1445
BA;INF4705;02;3,00;40;58;D-5333;L;B;P;TLS;ANALYSE ET CONCEPTION D'ALGOR.;40;VEN;1545
BA;INF4705;02;3,00;40;59;D-5333;L;B;P;TLS;ANALYSE ET CONCEPTION D'ALGOR.;40;VEN;1645
BA;INF4710;01;3,00;60;41;D-6321;C;B;;TL;INTROD. TECHNOL. MULTIMEDIA;38;JEU;0830
BA;INF4710;01;3,00;60;42;D-6321;C;B;;TL;INTROD. TECHNOL. MULTIMEDIA;38;JEU;0930
BA;INF4710;01;3,00;60;56;D-6321;C;B;;TL;INTROD. TECHNOL. MULTIMEDIA;38;VEN;1345
BA;INF4710;01;3,00;38;21;D-5310;L;B;P;TL;INTROD. TECHNOL. MULTIMEDIA;38;MAR;0830
BA;INF4710;01;3,00;38;22;D-5310;L;B;P;TL;INTROD. TECHNOL. MULTIMEDIA;38;MAR;0930
BA;INF4710;01;3,00;38;23;D-5310;L;B;P;TL;INTROD. TECHNOL. MULTIMEDIA;38;MAR;1030
BA;ING1000;01;3,00;48;14;B-618;C;H;;TLS;CHAMPS ELECTROMAGNETIQUES;48;LUN;1130
BA;ING1000;01;3,00;50;46;C-630;C;H;;TLS;CHAMPS ELECTROMAGNETIQUES;48;JEU;1345
BA;ING1000;01;3,00;50;47;C-630;C;H;;TLS;CHAMPS ELECTROMAGNETIQUES;48;JEU;1445
BA;ING1000;01;3,00;32;26;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;MAR;1345
BA;ING1000;01;3,00;32;27;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;MAR;1445
BA;ING1000;01;3,00;32;28;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;MAR;1545
BA;ING1000;02;3,00;50;48;C-630;C;H;;TLS;CHAMPS ELECTROMAGNETIQUES;48;JEU;1545
BA;ING1000;02;3,00;50;49;C-630;C;H;;TLS;CHAMPS ELECTROMAGNETIQUES;48;JEU;1645
BA;ING1000;02;3,00;50;58;C-624;C;H;;TLS;CHAMPS ELECTROMAGNETIQUES;48;VEN;1545
BA;ING1000;02;3,00;32;11;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;LUN;0830
BA;ING1000;02;3,00;32;12;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;LUN;0930
BA;ING1000;02;3,00;32;13;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;LUN;1030
BA;ING1000;03;3,00;32;37;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;MER;1445
BA;ING1000;03;3,00;32;38;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;MER;1545
BA;ING1000;03;3,00;32;39;A-252;L;H;;TLS;CHAMPS ELECTROMAGNETIQUES;32;MER;1645
BA;ING1003;01;3,00;71;16;B-405;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;LUN;1345
BA;ING1003;01;3,00;71;17;B-405;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;LUN;1445
BA;ING1003;01;3,00;70;58;B-543;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;VEN;1545
BA;ING1003;01;3,00;70;59;B-543;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;VEN;1645
BA;ING1003;01;3,00;70;23;A-622;L;H;;TL;EQUATIONS DIFFERENTIELLES;70;MAR;1030
BA;ING1003;01;3,00;70;24;A-622;L;H;;TL;EQUATIONS DIFFERENTIELLES;70;MAR;1130
BA;ING1003;02;3,00;70;37;B-543;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;MER;1445
BA;ING1003;02;3,00;70;38;B-543;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;MER;1545
BA;ING1003;02;3,00;84;58;A-210;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;VEN;1545
BA;ING1003;02;3,00;84;59;A-210;C;H;;TL;EQUATIONS DIFFERENTIELLES;70;VEN;1645
BA;ING1003;02;3,00;73;15;B-600.6;L;H;;TL;EQUATIONS DIFFERENTIELLES;70;LUN;1245
BA;ING1003;02;3,00;73;16;B-600.6;L;H;;TL;EQUATIONS DIFFERENTIELLES;70;LUN;1345
